codice_iop;conferente;data_creazione;tipologia_infrastruttura;nome_infrastruttura;tipologia_opera;nome_opera;anno_entrata_esercizio;ellissoide;sistema_di_riferimento;coordinate_geografiche;regione;provincia;comune;ente_concedente;concessionario;ente_vigilante;codice_cup
FECX4006PNPI5TG8FF;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4006;SOTTOVIA;Sottovia km 13+330 Com LUGO nuovo(Vedi..;2009;WGS84;EPSG:4326;POINT (11.90789112 44.41289329); ; ; ;RFI;RFI; ; 
FECX4007PN32KLOGGV;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4007;SOTTOVIA;Sottovia Scatolare - Km. 14+747;1980;WGS84;EPSG:4326;POINT (11.92428122 44.41555479); ; ; ;RFI;RFI; ; 
FECX4007PNDC0K5DEF;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4007;SOTTOVIA;Sottovia ad Arco - Km. 16+516;1946;WGS84;EPSG:4326;POINT (11.94625646 44.41390159); ; ; ;RFI;RFI; ; 
FECX4007PNFLDCWQKY;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4007;PONTE;Ponte Trav.Met. Fiume Senio - Km. 16+106;1946;WGS84;EPSG:4326;POINT (11.94116322 44.41428441); ; ; ;RFI;RFI; ; 
FECX4007PNGLILV6JJ;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4007;PONTE;Ponte ad Arco - Km. 15+000;1946;WGS84;EPSG:4326;POINT (11.92742475 44.41532842); ; ; ;RFI;RFI; ; 
FECX4007PNLZZS36KK;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4007;SOTTOVIA;Sottovia Scatolare - Km. 14+465;1996;WGS84;EPSG:4326;POINT (11.92077891 44.41537164); ; ; ;RFI;RFI; ; 
FECX4007PNSCWIJJA2;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4007;SOTTOVIA;Sottovia ad Impalcato - Km. 15+752;1946;WGS84;EPSG:4326;POINT (11.93676598 44.4146194); ; ; ;RFI;RFI; ; 
FECX4008PNCU66XWJV;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4008;PONTE;Ponte (Canale Molini) - Km. 23+024;1946;WGS84;EPSG:4326;POINT (11.97172648 44.41197949); ; ; ;RFI;RFI; ; 
FECX4008PNIHUULL0M;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4008;PONTE;Ponte a Trav.Met. - Km. 22+709 LAMONE;1946;WGS84;EPSG:4326;POINT (12.01132323 44.38890043); ; ; ;RFI;RFI; ; 
FECX4008PNKY1Z5GH7;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4008;SOTTOVIA;Sottovia ad Arco - Km. 22+588;1946;WGS84;EPSG:4326;POINT (12.01021701 44.38971033); ; ; ;RFI;RFI; ; 
FECX4008PNMPPZFPN5;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4008;SOTTOVIA;Sottovia ad Impalcato - Km. 23+054;1946;WGS84;EPSG:4326;POINT (12.01447693 44.38659068); ; ; ;RFI;RFI; ; 
FECX4008PNSLYZMFTQ;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4008;PONTE;Ponte ad Arco - Km. 20+252;1946;WGS84;EPSG:4326;POINT (11.98887113 44.40536039); ; ; ;RFI;RFI; ; 
FECX4009PNL8Q1ZTVN;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4009;SOTTOVIA;Sottovia Scatolare - Km. 27+990;2001;WGS84;EPSG:4326;POINT (12.06940558 44.38865951); ; ; ;RFI;RFI; ; 
FECX4009PNVKC6850J;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4009;SOTTOVIA;Sottovia - Km. 24+924 viale Bovio Russi;2000;WGS84;EPSG:4326;POINT (12.03389918 44.3787699); ; ; ;RFI;RFI; ; 
FECX4010PNCNDXVPXE;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4010;PONTE;Ponte ad Impalcato - Km. 36+636;1946;WGS84;EPSG:4326;POINT (12.16534802 44.42216062); ; ; ;RFI;RFI; ; 
FECX4010PNE5S9YLOR;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4010;SOTTOVIA;Sottovia Scatolare - Km. 33+054;2001;WGS84;EPSG:4326;POINT (12.12551187 44.40860674); ; ; ;RFI;RFI; ; 
FECX4010PNPVQVBTI8;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4010;SOTTOVIA;Sottovia Scatolare - Km. 31+760;2001;WGS84;EPSG:4326;POINT (12.11118728 44.40351937); ; ; ;RFI;RFI; ; 
FECX4010PNVCFLRCYY;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4010;SOTTOVIA;Sottovia Scatolare - Km. 39+080;2001;WGS84;EPSG:4326;POINT (12.19254994 44.43134312); ; ; ;RFI;RFI; ; 
FECX4010PNXYKTMDHP;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4010;PONTE;Ponte ad Impalcato - Km. 35+205;1946;WGS84;EPSG:4326;POINT (12.14942592 44.41676826); ; ; ;RFI;RFI; ; 
FECX4011PNYF7OGLPP;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4011;SOTTOVIA;Sottovia km 16+452;1946;WGS84;EPSG:4326;POINT (11.88799545 44.29174244); ; ; ;RFI;RFI; ; 
FECX4012PNAF39U6P4;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4012;PONTE;Ponte Scat.canale Em./romagnolo-Km 6+645;2001;WGS84;EPSG:4326;POINT (11.95293181 44.36548934); ; ; ;RFI;RFI; ; 
FECX4012PNBTQORUHX;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4012;SOTTOVIA;Sottovia Impalcato Via madrara- Km 4+136;1985;WGS84;EPSG:4326;POINT (11.98302023 44.36979903); ; ; ;RFI;RFI; ; 
FECX4012PNSTKCPZNS;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4012;PONTE;Ponte Trav.Met. Fiume Lamone - Km 4+464;1985;WGS84;EPSG:4326;POINT (11.9790876 44.36922966); ; ; ;RFI;RFI; ; 
FECX4023PNW5GUXXKT;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4023;PONTE;Ponte Impal.(scolo S.Antonio)- Km.13+857;1946;WGS84;EPSG:4326;POINT (11.70818054 44.75261023); ; ; ;RFI;RFI; ; 
FECX4024PNOJIJCRTV;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4024;PONTE;Ponte Impalc.scolo Bolognese - Km.22+288;1946;WGS84;EPSG:4326;POINT (11.78870459 44.70301923); ; ; ;RFI;RFI; ; 
FECX4024PNT4FAOPQC;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4024;PONTE;Ponte Imp.Fossa Portomaggiore- Km.22+261;1946;WGS84;EPSG:4326;POINT (11.78843852 44.70317112); ; ; ;RFI;RFI; ; 
FECX4024PNZYM1T86A;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4024;PONTE;Ponte Altro t. canale Bonifica-Km.17+715;1946;WGS84;EPSG:4326;POINT (11.74360997 44.72869237); ; ; ;RFI;RFI; ; 
FECX4025PN1NGODJHE;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4025;SOTTOVIA;Sottovia Scatolare - Km. 23+664;1980;WGS84;EPSG:4326;POINT (11.80185257 44.69548703); ; ; ;RFI;RFI; ; 
FECX4025PN8JSNDCAC;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4025;PONTE;Ponte Impalcato (Sabbiosola) Km27+097;2019;WGS84;EPSG:4326;[NULL]; ; ; ;RFI;RFI; ; 
FECX4025PNQN21FENV;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4025;PONTE;Ponte Impalcato(Benvignante)- Km. 27+637;1946;WGS84;EPSG:4326;POINT (11.81710045 44.66127582); ; ; ;RFI;RFI; ; 
FECX4025PNYBOKHAAE;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4025;SOTTOVIA;Sottovia scatolare(via Ancona)Km.32+552;1989;WGS84;EPSG:4326;POINT (11.83649552 44.61933524); ; ; ;RFI;RFI; ; 
FECX4027PN2N6577EY;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4027;PONTE;Ponte ad Arco (Fratta) - km. 39,726;1946;WGS84;EPSG:4326;POINT (11.87990838 44.56810286); ; ; ;RFI;RFI; ; 
FECX4027PNFMW5LCUQ;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4027;PONTE;Ponte ad Impalcato - km. 38+712 (F.Reno);1946;WGS84;EPSG:4326;POINT (11.88029271 44.57765491); ; ; ;RFI;RFI; ; 
FECX4027PNIKO6XODI;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4027;SOTTOVIA;Sottovia ad Impalcato - Km. 39,006;1946;WGS84;EPSG:4326;POINT (11.87973971 44.57492614); ; ; ;RFI;RFI; ; 
FECX4027PNJZEOPBE3;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4027;SOTTOVIA;Sottovia ad Impalcato - Km. 38,465;1946;WGS84;EPSG:4326;POINT (11.88082886 44.57993461); ; ; ;RFI;RFI; ; 
FECX4027PNS7AGZJKO;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4027;PONTE;Ponte ad arco - km. 38,506;1946;WGS84;EPSG:4326;POINT (11.88073958 44.57955626); ; ; ;RFI;RFI; ; 
FECX4027PNUZPZPJX4;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4027;SOTTOVIA;Sottovia ad Impalcato - Km. 39,578;1946;WGS84;EPSG:4326;POINT (11.87986603 44.56950545); ; ; ;RFI;RFI; ; 
FECX4027PNWW0O46GE;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4027;SOTTOVIA;Sottovia ad Impalcato - Km. 37,429;1946;WGS84;EPSG:4326;POINT (11.87722767 44.5884151); ; ; ;RFI;RFI; ; 
FECX4028PNCS7JNNOO;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4028;PONTE;Ponte Impalcato(Santerno) - Km. 44,124;1946;WGS84;EPSG:4326;POINT (11.91497266 44.54481099); ; ; ;RFI;RFI; ; 
FECX4028PNEKW1KSHL;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4028;SOTTOVIA;Sottovia ad Arco - Km. 43,746;1946;WGS84;EPSG:4326;POINT (11.91059209 44.54573393); ; ; ;RFI;RFI; ; 
FECX4028PNQR2ZCLSP;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4028;PONTE;Ponte Impalcato(Bonacquisto)- Km. 43,361;1946;WGS84;EPSG:4326;POINT (11.90613032 44.54667359); ; ; ;RFI;RFI; ; 
FECX4028PNV006WX0U;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4028;SOTTOVIA;Sottovia ad Impalcato - Km. 43,471;1946;WGS84;EPSG:4326;POINT (11.90740517 44.54640537); ; ; ;RFI;RFI; ; 
FECX4028PNZXROJRXJ;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4028;SOTTOVIA;Sottovia ad Impalcato - Km. 44,748;1946;WGS84;EPSG:4326;POINT (11.92220405 44.54328731); ; ; ;RFI;RFI; ; 
FECX4029PN0OQNP3MK;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4029;PONTE;Ponte ad Impalcato - Km. 49,365;1946;WGS84;EPSG:4326;POINT (11.9763071 44.53178204); ; ; ;RFI;RFI; ; 
FECX4029PNAYRBVPHU;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4029;PONTE;Ponte ad Impalcato - Km. 50,792;1986;WGS84;EPSG:4326;POINT (11.99300358 44.52780116); ; ; ;RFI;RFI; ; 
FECX4029PNFMXRUNOX;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4029;PONTE;Ponte ad Impalcato - Km. 51,922;1946;WGS84;EPSG:4326;POINT (12.00622498 44.52464858); ; ; ;RFI;RFI; ; 
FECX4029PNO632Y9YX;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4029;PONTE;Ponte ad Impalcato - Km. 51,450;1946;WGS84;EPSG:4326;POINT (12.00070262 44.52596628); ; ; ;RFI;RFI; ; 
FECX4030PNDDPAVI9E;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4030;PONTE;Ponte ad Impalcato (Vetro) - Km. 57,966;1946;WGS84;EPSG:4326;POINT (12.06614563 44.49189728); ; ; ;RFI;RFI; ; 
FECX4030PNDHMMYD2I;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4030;SOTTOVIA;Sottovia ad Impalcato - Km. 56,053;1946;WGS84;EPSG:4326;POINT (12.0498492 44.50511986); ; ; ;RFI;RFI; ; 
FECX4030PNDRN52LAZ;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4030;PONTE;Ponte Impalcato(Fosso Vecchio)Km. 57,776;1946;WGS84;EPSG:4326;POINT (12.06458828 44.49328859); ; ; ;RFI;RFI; ; 
FECX4030PNLRDVNPNR;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4030;PONTE;Ponte Impalcato (Pasolini) - Km. 57,014;1946;WGS84;EPSG:4326;POINT (12.05834111 44.49886692); ; ; ;RFI;RFI; ; 
FECX4030PNQRRBQMNS;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4030;PONTE;Ponte ad Impalcato (Senio) - Km. 56,014;1946;WGS84;EPSG:4326;POINT (12.04949499 44.50536127); ; ; ;RFI;RFI; ; 
FECX4031PNALT1G6FF;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4031;SOTTOVIA;Sottovia ad Impalcato - Km. 60,731;1946;WGS84;EPSG:4326;POINT (12.08828819 44.47212823); ; ; ;RFI;RFI; ; 
FECX4031PNBBR1EA0N;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4031;PONTE;Ponte Impalcato (Lamone) - Km. 60,410;1946;WGS84;EPSG:4326;POINT (12.08576313 44.47438392); ; ; ;RFI;RFI; ; 
FECX4032PN0RQ3DVB6;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4032;PONTE;Ponte Travata Metallica - Km. 68+269;1946;WGS84;EPSG:4326;POINT (12.16585249 44.43788684); ; ; ;RFI;RFI; ; 
FECX4032PNDUM279OU;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4032;PONTE;Ponte ad Arco - Km. 67+668;1946;WGS84;EPSG:4326;POINT (12.15894578 44.43915165); ; ; ;RFI;RFI; ; 
FECX4032PNECI3H0WS;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4032;PONTE;Ponte ad Impalcato - Km. 68+792;1946;WGS84;EPSG:4326;POINT (12.17186269 44.43678546); ; ; ;RFI;RFI; ; 
FECX4032PNH5OHKQ3X;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4032;PONTE;Ponte Trav.Met. - Km. 68+835;1946;WGS84;EPSG:4326;POINT (12.17235685 44.43669496); ; ; ;RFI;RFI; ; 
FECX4032PNIBD687PU;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4032;PONTE;Ponte Impalcato (Valtorto) - Km. 68+810;1946;WGS84;EPSG:4326;POINT (12.17206954 44.43674756); ; ; ;RFI;RFI; ; 
FECX4032PNSSOCD5PJ;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4032;PONTE;Ponte Scatolare - Km. 70,902;1985;WGS84;EPSG:4326;POINT (12.1961097 44.43233853); ; ; ;RFI;RFI; ; 
FECX4032PNTLNCDP9F;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4032;PONTE;Ponte Arco (Circondario) - Km. 63+649;1946;WGS84;EPSG:4326;POINT (12.11416155 44.45290592); ; ; ;RFI;RFI; ; 
FECX4032PNUKXTTZJP;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4032;PONTE;Ponte Arco (Drittolo) - Km. 68+906;1946;WGS84;EPSG:4326;POINT (12.17317276 44.4365454); ; ; ;RFI;RFI; ; 
FECX4033PNASH4RUAH;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4033;SOTTOVIA;Sottovia Scatolare(V.Europa)- Km. 74+685;1990;WGS84;EPSG:4326;POINT (12.2165206 44.40059809); ; ; ;RFI;RFI; ; 
FECX4033PNDE9JA6IX;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4033;SOTTOVIA;Sottovia Scatolare - Km.73+870 vedi T.E.;1946;WGS84;EPSG:4326;POINT (12.21243588 44.4075586); ; ; ;RFI;RFI; ; 
FECX4033PNE2H3XRIA;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4033;SOTTOVIA;Sottovia Impalcato(V.Marabina)-Km.75+295;1946;WGS84;EPSG:4326;POINT (12.21999815 44.39571329); ; ; ;RFI;RFI; ; 
FECX4033PNEE3RGNBO;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4033;PONTE;Ponte Arco (Molinetto) - Km. 73+410;1946;WGS84;EPSG:4326;POINT (12.21027894 44.41156027); ; ; ;RFI;RFI; ; 
FECX4033PNO0P8R9ZM;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4033;PONTE;Ponte Impalcato(Fiumi Uniti) - Km.75+106;1946;WGS84;EPSG:4326;POINT (12.218667 44.39702537); ; ; ;RFI;RFI; ; 
FECX4033PNRPLBYZPH;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4033;PONTE;Ponte ad Arco (Lama) - Km. 74+475;1946;WGS84;EPSG:4326;POINT (12.21546758 44.40239135); ; ; ;RFI;RFI; ; 
FECX4034PN0RUKJCET;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4034;PONTE;Ponte Impalcato(Chiavichetta)-Km. 78+150;1946;WGS84;EPSG:4326;POINT (12.24100035 44.3765329); ; ; ;RFI;RFI; ; 
FECX4034PN0UDQ9ACB;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4034;PONTE;Ponte ad Impalcato - Km. 81+115;1946;WGS84;EPSG:4326;POINT (12.26313142 44.35629612); ; ; ;RFI;RFI; ; 
FECX4034PN6AETCN7D;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4034;PONTE;Ponte Impalcato (Bevanello) - Km. 84+759;1946;WGS84;EPSG:4326;POINT (12.28329041 44.32566689); ; ; ;RFI;RFI; ; 
FECX4034PN6GFPYTEM;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4034;PONTE;Ponte ad Arco - Km. 79+712;1946;WGS84;EPSG:4326;POINT (12.25266034 44.36587306); ; ; ;RFI;RFI; ; 
FECX4034PN8HWQBTLR;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4034;PONTE;Ponte ad Impalcato - Km. 84+962;1946;WGS84;EPSG:4326;POINT (12.28461865 44.32410123); ; ; ;RFI;RFI; ; 
FECX4034PN8VLX2FUN;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4034;PONTE;Ponte Trav.Met. (Ghiaia) - Km. 81+167;1946;WGS84;EPSG:4326;POINT (12.26351922 44.35594084); ; ; ;RFI;RFI; ; 
FECX4034PNHUH3C4M2;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4034;PONTE;Ponte Impalcato(Costeladella)-Km. 79+198;1946;WGS84;EPSG:4326;POINT (12.24882342 44.36938081); ; ; ;RFI;RFI; ; 
FECX4034PNIA6XHKCD;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4034;PONTE;Ponte ad Impalcato (Bevano) - Km. 84+722;1946;WGS84;EPSG:4326;POINT (12.28304835 44.32595228); ; ; ;RFI;RFI; ; 
FECX4034PNKZXVFAVG;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4034;PONTE;Ponte ad Arco (2 luci 2,5) - Km. 80+526;1946;WGS84;EPSG:4326;POINT (12.25873627 44.36031749); ; ; ;RFI;RFI; ; 
FECX4034PNLVRN47PG;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4034;PONTE;Ponte ad Arco - Km. 84+687;1946;WGS84;EPSG:4326;POINT (12.28281927 44.32622217); ; ; ;RFI;RFI; ; 
FECX4034PNQRHCV6ZI;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4034;PONTE;Ponte ad Arco (Acquara) 2 l.- Km. 81+286;1946;WGS84;EPSG:4326;POINT (12.26440729 44.35512847); ; ; ;RFI;RFI; ; 
FECX4034PNYLZWY1FF;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4034;PONTE;Ponte ad Arco (2 luci da 2,0)-Km. 82+234;1946;WGS84;EPSG:4326;POINT (12.26993914 44.34738845); ; ; ;RFI;RFI; ; 
FECX4035PN7MVOYNVR;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4035;PONTE;Ponte Arco (Scolo via Cupa) - Km. 89+002;1946;WGS84;EPSG:4326;POINT (12.31232861 44.29350041); ; ; ;RFI;RFI; ; 
FECX4035PNB3ZJGIW8;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4035;PONTE;Ponte Impalcato (Savio) - Km. 87+198;1946;WGS84;EPSG:4326;POINT (12.29935221 44.30672599); ; ; ;RFI;RFI; ; 
FECX4035PNB5VBPNJR;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4035;PONTE;Ponte Impalcato - Km. 92+082;1946;WGS84;EPSG:4326;POINT (12.33391562 44.2703372); ; ; ;RFI;RFI; ; 
FECX4035PNF9CDGNQG;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4035;PONTE;Ponte ad Impalcato - Km. 91+301;1946;WGS84;EPSG:4326;POINT (12.32843084 44.27619969); ; ; ;RFI;RFI; ; 
FECX4035PNHKVIOPXQ;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4035;PONTE;Ponte Trav.Met.(c.Saline) - Km. 93+548;1946;WGS84;EPSG:4326;POINT (12.34510405 44.26023986); ; ; ;RFI;RFI; ; 
FECX4035PNI2O2TFQV;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4035;SOTTOVIA;Sottovia Scatolare - Km. 88+377;1995;WGS84;EPSG:4326;POINT (12.30770694 44.29796389); ; ; ;RFI;RFI; ; 
FECX4035PNJR1EWXHY;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4035;SOTTOVIA;Sottovia Scatolare - Km. 91+198;1990;WGS84;EPSG:4326;POINT (12.32771004 44.27697536); ; ; ;RFI;RFI; ; 
FECX4035PNSH2NCS2S;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4035;SOTTOVIA;Sottopasso ad Arco - Km. 87+646;1946;WGS84;EPSG:4326;POINT (12.30233451 44.3032164); ; ; ;RFI;RFI; ; 
FECX4036PNHLQLDK1M;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4036;SOTTOVIA;Sottovia km 96+867;2015;WGS84;EPSG:4326;POINT (12.36244064 44.23302504); ; ; ;RFI;RFI; ; 
FECX4036PNOHFOH3VU;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4036;PONTE;Ponte Impalcato(S.Tagliata) - Km. 99+254;1946;WGS84;EPSG:4326;POINT (12.37823281 44.21532718); ; ; ;RFI;RFI; ; 
FECX4036PNRYCXM1SD;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4036;PONTE;nuovo canale 99+294 lato Ravenna;2007;WGS84;EPSG:4326;POINT (12.37851605 44.21504614); ; ; ;RFI;RFI; ; 
FECX4036PNUQZNEEK9;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4036;PONTE;nuovo canale 99+294 lato Rimini;2007;WGS84;EPSG:4326;POINT (12.37851605 44.21504614); ; ; ;RFI;RFI; ; 
FECX4036PNUS7YCYGE;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4036;SOTTOVIA;Sottovia Scatolare - Km. 98+372;1995;WGS84;EPSG:4326;POINT (12.37288561 44.22224169); ; ; ;RFI;RFI; ; 
FECX4036PNVRLVDOPU;Rete Ferroviaria Italiana - Società per Azioni;18/02/2020;FERROVIA_COMPLEMENTARE;TR4036;SOTTOVIA;Sottovia Km 94+390 Comune Cervia;1990;WGS84;EPSG:4326;POINT (12.35032927 44.25546042); ; ; ;RFI;RFI; ; 
