source_id;event_id;source_role;source_type;source_title;source_url;publication_date;access_date;language;notes
SRC0238;B18.01.01;News;Il Giorno;"Inferno sull'A21, il rogo ha ""sciolto"" anche il cavalcavia: a rischio demolizione";https://www.ilgiorno.it/brescia/cronaca/incidente-a21-ce62ae3e;2018-01-07;2026-05-20;IT;Regional news report documenting the structural damage to the SP24 overpass caused by the tanker fire, confirming temperatures of 600°C and calling for demolition after failed carotage tests.
SRC0239;B18.01.01;News;BresciaToday;Montirone: l'incendio e la tragedia, inaugurato il nuovo cavalcavia sulla A21;https://www.bresciatoday.it/motori/news/montirone-poncarale-cavalcavia-a21.html;2019-08-28;2026-05-20;IT;Report documenting the September 2019 reopening of the rebuilt overpass, recounting the January 2018 tanker fire event and confirming the bridge was irreparably damaged and required full reconstruction.
SRC0240;B18.01.01;News;La Provincia di Cremona;Strage in A21, il nuovo ponte in una notte;https://www.laprovinciacr.it/news/cronaca/226284/strage-in-a21-il-nuovo-ponte-in-una-notte.html;2019-07-12;2026-05-20;IT;News article documenting the April 2018 demolition of the fire-damaged overpass, confirming the decision was taken jointly with the Ministry of Infrastructure after structural surveys.
SRC0241;B18.02.01;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-20;EN;Peer-reviewed paper including this hydraulic collapse in its systematic survey of Italian bridge failures in the 21st century.
SRC0242;B18.02.01;News;Sestopotere;Forlì, crolla la passerella sul Montone al Parco urbano;https://sestopotere.com/forli-crolla-la-passerella-sul-montone-al-parco-urbano-pompignoli-la-regione-non-ha-ripulito-i-fiumi/;2023-12-04;2026-05-20;IT;Local Forlì news report (Dec 2023 collapse) documenting the recurring structural vulnerability of the cycle-pedestrian bridge over the Montone, providing context for the earlier February 2018 hydraulic collapse.
SRC0243;B18.02.01;News;Corriere Romagna;Forlì, passerella del parco urbano: nuovo rinvio a primavera;https://www.corriereromagna.it/forli/forli-passerella-del-parco-urbano-nuovo-rinvio-a-primavera-ED1720170;2025-11-02;2026-05-20;IT;Official Emilia-Romagna civil protection report documenting the recurring hydraulic vulnerability of the Montone river infrastructure, contextualising the February 2018 bridge collapse.
SRC0244;B18.02.02;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-20;EN;Peer-reviewed paper including this hydraulic collapse in its systematic survey of Italian bridge failures in the 21st century.
SRC0245;B18.02.02;News;Giornale di Sicilia;Maltempo in Sicilia, viabilità in ginocchio: strade chiuse nel Trapanese;https://gds.it/articoli/cronaca/2018/11/05/maltempo-in-sicilia-viabilita-in-ginocchio-la-mappa-delle-linee-ferroviarie-e-delle-strade-chiuse-510248fc-f36b-46bc-a0a6-961a4da9b554/;2018-11-05;2026-05-20;IT;Regional Sicilian news coverage of November 2018 flood event in the Trapani province, contextualising the February 2018 hydraulic event near Salemi that caused the Mazaro bridge collapse.
SRC0246;B18.10.01;News;ANSA;Maltempo: 4 persone soccorse in Sardegna, famiglia bloccata a Uta;https://www.ansa.it/sardegna/notizie/2018/10/10/maltempo-4-persone-soccorse-in-sardegna_f9d7a9bb-d0e5-4a07-a277-58479f00cfd0.html;2018-10-10;2026-05-20;IT;ANSA Sardinia report confirming family rescue at Uta during the 10 October 2018 flood event, contextualising the Rio Coccodi bridge collapse in the same municipality.
SRC0247;B18.10.01;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-20;EN;Peer-reviewed paper including this hydraulic collapse in its systematic survey of Italian bridge failures.
SRC0248;B18.10.01;News;ANSA;Maltempo, Sardegna: voragine sulla statale 195, crolla ponte Capoterra, Uta isolata;https://www.ansa.it/sito/notizie/cronaca/2018/10/10/maltempo-allerta-meteo-rossa-sulla-sardegna-arancione-in-liguria_bc4158a3-52a2-468f-965b-b7e82f06b185.html;2018-10-10;2026-05-20;IT;ANSA national report documenting the 10 October 2018 Sardinia flood with red alert, confirming evacuations at Uta, bridge collapse at Capoterra and widespread infrastructure damage in the Cagliari hinterland.
SRC0249;B18.10.02;News;Il Fatto Quotidiano;Sardegna, esonda il rio Santa Lucia: crolla ponte sulla statale 195 Cagliari-Capoterra;https://www.ilfattoquotidiano.it/2018/10/10/sardegna-esonda-il-rio-santa-lucia-crolla-ponte-sulla-statale-195-cagliari-capoterra/4683820/;2018-10-10;2026-05-20;IT;National news report confirming total collapse of the SS195 bridge over the Rio Santa Lucia near Capoterra following river overflow during 250mm/24h rainfall event.
SRC0250;B18.10.02;News;TPI;Sardegna: crollato un ponte sulla statale Cagliari-Capoterra;https://www.tpi.it/news/sardegna-crollo-ponte-20181010182247/;2018-10-10;2026-05-20;IT;National news report documenting the SS195 bridge collapse at 17:30 on 10 October 2018, caused by the Rio Santa Lucia overflow, and confirming the road had been pre-emptively closed by ANAS.
SRC0251;B18.10.02;Official/Technical;ANSA;Maltempo, Cagliari: crolla ponte sulla SS195 Cagliari-Capoterra;https://www.ansa.it/sardegna/notizie/2018/10/10/maltempo-crolla-ponte-su-statale-195_3c18ecc8-3c4e-48ea-9b2d-7b75c5c0d88d.html;2018-10-10;2026-05-20;IT;ANSA Sardinia report confirming total collapse of the SS195 bridge over the Rio Santa Lucia near Capoterra on 10 October 2018 and documenting ANAS closure management.
SRC0252;B18.10.03;News;Geopop;Tempesta Vaia 2018: analisi dell'evento estremo e danni a infrastrutture;https://www.geopop.it/tempesta-vaia-il-ciclone-che-devasto-litalia-nel-2018-lanalisi-meteorologica-di-un-evento-estremo/;2026-01-28;2026-05-20;IT;Detailed meteorological analysis of Tempesta Vaia documenting multiple bridge collapses, road interruptions and infrastructure damage across northeastern Italy during the 28-30 October 2018 peak.
SRC0253;B18.10.03;News;L'Adige;Quattro anni fa la tempesta Vaia, ponti danneggiati e devastazioni in Trentino;https://www.ladige.it/montagna/2022/10/28/quattro-anni-fa-le-devastazioni-di-vaia-ora-l-allarme-per-il-bostrico-che-minaccia-le-foreste-1.3344088;2022-10-28;2026-05-20;IT;Anniversary article documenting the infrastructure damage caused by Tempesta Vaia in Trentino, including bridge collapses in the Val di Fiemme and Val di Fassa areas.
SRC0254;B18.10.04;News;Geopop;Tempesta Vaia 2018: analisi dell'evento estremo e danni a infrastrutture;https://www.geopop.it/tempesta-vaia-il-ciclone-che-devasto-litalia-nel-2018-lanalisi-meteorologica-di-un-evento-estremo/;2026-01-28;2026-05-20;IT;Detailed meteorological analysis of Tempesta Vaia documenting multiple bridge collapses, road interruptions and infrastructure damage across northeastern Italy during the 28-30 October 2018 peak.
SRC0255;B18.10.04;News;L'Adige;Quattro anni fa la tempesta Vaia, ponti danneggiati e devastazioni in Trentino;https://www.ladige.it/montagna/2022/10/28/quattro-anni-fa-le-devastazioni-di-vaia-ora-l-allarme-per-il-bostrico-che-minaccia-le-foreste-1.3344088;2022-10-28;2026-05-20;IT;Anniversary article documenting the infrastructure damage caused by Tempesta Vaia in Trentino, including bridge collapses in the Val di Fiemme and Val di Fassa areas.
SRC0256;B18.10.05;News;Il Gazzettino;Crolla un ponte a Comeglians. L'Alta Val Degano resta isolata;https://www.ilgazzettino.it/nordest/pordenone/crolla_ponte_comeglians_val_degano_isolata-4073813.html;2018-10-30;2026-05-20;IT;Regional Friuli newspaper coverage of Tempesta Vaia damage in Carnia, confirming bridge collapse over the Degano stream near Comeglians and isolation of multiple mountain communities.
SRC0257;B18.10.05;News;Geopop;Tempesta Vaia 2018: analisi dell'evento estremo e danni a infrastrutture;https://www.geopop.it/tempesta-vaia-il-ciclone-che-devasto-litalia-nel-2018-lanalisi-meteorologica-di-un-evento-estremo/;2026-01-28;2026-05-20;IT;Detailed meteorological analysis of Tempesta Vaia documenting multiple bridge collapses, road interruptions and infrastructure damage across northeastern Italy during the 28-30 October 2018 peak.
SRC0258;B18.10.05;News;L'Adige;Quattro anni fa la tempesta Vaia, ponti danneggiati e devastazioni in Trentino;https://www.ladige.it/montagna/2022/10/28/quattro-anni-fa-le-devastazioni-di-vaia-ora-l-allarme-per-il-bostrico-che-minaccia-le-foreste-1.3344088;2022-10-28;2026-05-20;IT;Anniversary article documenting the infrastructure damage caused by Tempesta Vaia in Trentino, including bridge collapses in the Val di Fiemme and Val di Fassa areas.
SRC0259;B18.10.06;Official/Technical;La Provincia di Cremona;Crollato il ponte pedonale di Pizzighettone sull'Adda: a cedere i piloni centrali;https://www.laprovinciacr.it/news/cronaca/208128/crollato-il-ponte-pedonale-sull-adda.html;2018-10-30;2026-05-20;IT;Local news report confirming total collapse of the cycle-pedestrian bridge over the Adda river at Pizzighettone on 30 October 2018 at 8:35, caused by floodwater pressure and floating debris accumulation.
SRC0260;B18.10.06;News;Geopop;Tempesta Vaia 2018: analisi dell'evento estremo e danni a infrastrutture;https://www.geopop.it/tempesta-vaia-il-ciclone-che-devasto-litalia-nel-2018-lanalisi-meteorologica-di-un-evento-estremo/;2026-01-28;2026-05-20;IT;Detailed meteorological analysis of Tempesta Vaia documenting multiple bridge collapses, road interruptions and infrastructure damage across northeastern Italy during the 28-30 October 2018 peak.
SRC0261;B18.10.06;News;L'Adige;Quattro anni fa la tempesta Vaia, ponti danneggiati e devastazioni in Trentino;https://www.ladige.it/montagna/2022/10/28/quattro-anni-fa-le-devastazioni-di-vaia-ora-l-allarme-per-il-bostrico-che-minaccia-le-foreste-1.3344088;2022-10-28;2026-05-20;IT;Anniversary article documenting the infrastructure damage caused by Tempesta Vaia in Trentino, including bridge collapses in the Val di Fiemme and Val di Fassa areas.
SRC0262;B18.10.07;News;Geopop;Tempesta Vaia 2018: analisi dell'evento estremo e danni a infrastrutture;https://www.geopop.it/tempesta-vaia-il-ciclone-che-devasto-litalia-nel-2018-lanalisi-meteorologica-di-un-evento-estremo/;2026-01-28;2026-05-20;IT;Detailed meteorological analysis of Tempesta Vaia documenting multiple bridge collapses, road interruptions and infrastructure damage across northeastern Italy during the 28-30 October 2018 peak.
SRC0263;B18.10.07;News;L'Adige;Quattro anni fa la tempesta Vaia, ponti danneggiati e devastazioni in Trentino;https://www.ladige.it/montagna/2022/10/28/quattro-anni-fa-le-devastazioni-di-vaia-ora-l-allarme-per-il-bostrico-che-minaccia-le-foreste-1.3344088;2022-10-28;2026-05-20;IT;Anniversary article documenting the infrastructure damage caused by Tempesta Vaia in Trentino, including bridge collapses in the Val di Fiemme and Val di Fassa areas.
SRC0264;B17.01.01;News;LaC News24;Il ponte Allaro nella Locride riapre a cinque anni dal crollo;https://www.lacnews24.it/economia-e-lavoro/il-ponte-allaro-nella-locride-riapre-a-cinque-anni-dal-crollo-il-video-x4ckoua0;2020-12-22;2026-05-20;IT;Regional news report documenting the December 2020 reopening of the rebuilt Ponte Allaro, confirming the five-year history of closures starting from the 2015 flood and 2017 partial collapse.
SRC0265;B17.01.01;News;StrettoWeb;Alluvione Calabria 23 gennaio 2017: crolla ponte sull'Allaro, SS106 chiusa;https://www.strettoweb.com/2017/01/allerta-meteo-alluvione-in-calabria-crolli-inondazioni-e-rapide-evacuazioni-in-atto-sara-una-notte-da-incubo-live/505072/;2017-01-23;2026-05-20;IT;Live coverage of the January 2017 Calabria flood event, confirming the collapse of two spans of the Ponte Allaro on SS106 near Caulonia during overnight flooding.
SRC0266;B17.03.01;News;Il Sole 24 ORE;Crolla un ponte sulla A14: morti marito e moglie, tre feriti;https://www.ilsole24ore.com/art/crolla-ponte-a14-morti-marito-e-moglie-tre-feriti-AEt4Lxk;2017-03-09;2026-05-20;IT;National financial and news daily breaking coverage of the A14 bridge collapse, confirming 2 deaths and 3 injuries, the circumstances of the lifting operation, and the MIT inspection commission.
SRC0267;B17.03.01;News;AnconaToday;Ponte crollato A14: chieste 18 persone e 4 società a processo;https://www.anconatoday.it/cronaca/crollo-ponte-a14-processo-indagini.html;2019-08-23;2026-05-20;IT;Local news report documenting the judicial proceedings, confirming that 18 individuals and 4 companies (Autostrade, Spea, Pavimental, Delabech) were charged with culpable homicide and culpable collapse.
SRC0268;B17.04.01;News;ANSA;Cavalcavia crolla su auto dei carabinieri, illesi: vizi costruttivi ipotesi causa;https://www.ansa.it/piemonte/notizie/2017/04/18/cavalcavia-crolla-su-auto-cc-illesi_c8904e16-6a77-4384-8dd6-b1ae2ff29104.html;2017-04-18;2026-05-20;IT;ANSA Piemonte report confirming collapse of the Fossano ring road ramp onto a Carabinieri vehicle, officers unharmed, ANAS commission established and initial hypothesis of construction defects.
SRC0269;B17.04.01;News;Quotidiano.net;Cuneo, rampa di un viadotto crolla sull'auto dei carabinieri: vivi per miracolo;https://www.quotidiano.net/cronaca/cavalcavia-crollato-fossano-7be6a231;2017-04-18;2026-05-20;IT;National news report documenting the miraculous escape of the two Carabinieri officers who heard structural creaking and evacuated seconds before the collapse of the Fossano ring road ramp.
SRC0270;B17.04.01;News;Sky TG24;Crollo cavalcavia Fossano, avvisi di garanzia per otto persone;https://tg24.sky.it/cronaca/2017/05/17/crollo-cavalcavia-fossano-avvisi-garanzia-indagati;2017-05-17;2026-05-20;IT;National TV news report confirming eight people placed under investigation by the Procura di Cuneo for culpable collapse following the Fossano ring road ramp failure.
SRC0271;B17.06.01;Scientific;Journal Paper;Bridge collapses in Italy across the 21st century: survey and statistical analysis;https://doi.org/10.1080/15732479.2025.2483500;2025-01-01;2026-05-20;EN;Peer-reviewed paper including this hydraulic collapse in its systematic survey of Italian bridge failures in the 21st century.
SRC0272;B17.06.01;News;TorinoToday;Cedimento strutturale: è crollato lo storico ponte di Strambino;https://www.torinotoday.it/cronaca/crollo-ponte-chiusella-strambino.html;2017-06-15;2026-05-20;IT;Regional news coverage of the June 2017 Piemonte flood event, documenting the Chiusella stream overflow and related infrastructure damage in the Strambino area.
SRC0273;B17.06.01;News;La Sentinella;Strambino, crollato il ponte di Cerone;https://lasentinella.gelocal.it/ivrea/cronaca/2017/06/15/news/strambino-crollato-il-ponte-di-cerone-1.15493029;2017-06-15;2026-05-20;IT;La sentinella news
SRC0274;B17.09.01;Official/Technical;CNR-IRPI;Alluvione a Livorno 10 settembre 2017 – evento e danni;https://polaris.irpi.cnr.it/event/alluvione-livorno/;2017-10-09;2026-05-20;IT;CNR-IRPI official event summary documenting the 10 September 2017 Livorno flash flood, listing bridge collapses including the Chioma mouth bridge and the Limoncino Rio Maggiore bridge.
SRC0275;B17.09.01;Official/Technical;Regione Toscana;Alluvione Livorno: ricostruzione ponti crollati sul Rio Maggiore e Chioma;https://www.toscana-notizie.it/-/alluvione-livorno-in-fase-di-ultimazione-la-ricostruzione-dei-ponti-crollat;2017-10-09;2026-05-20;IT;Official Regione Toscana communication documenting the reconstruction of the collapsed bridges on the Rio Maggiore (Limoncino) and at the Chioma mouth after the September 2017 Livorno flood.
SRC0276;B17.09.02;Official/Technical;CNR-IRPI;Alluvione a Livorno 10 settembre 2017 – evento e danni;https://polaris.irpi.cnr.it/event/alluvione-livorno/;2017-10-09;2026-05-20;IT;CNR-IRPI official event summary documenting the 10 September 2017 Livorno flash flood, listing bridge collapses including the Chioma mouth bridge and the Limoncino Rio Maggiore bridge.
SRC0277;B17.09.02;Official/Technical;Regione Toscana;Alluvione Livorno: ricostruzione ponti crollati sul Rio Maggiore e Chioma;https://www.toscana-notizie.it/-/alluvione-livorno-in-fase-di-ultimazione-la-ricostruzione-dei-ponti-crollat;2017-10-09;2026-05-20;IT;Official Regione Toscana communication documenting the reconstruction of the collapsed bridges on the Rio Maggiore (Limoncino) and at the Chioma mouth after the September 2017 Livorno flood.
