event_id;event_slug;date;municipality;province;region;latitude;longitude;bridge_crossing_type;bridge_crossing_name;destination_use;collapse_severity;victims;injuries;triggered;cause_category;specific_cause;source_confidence;exact_location;bridge_name;structural_type;material_type;construction_year;curation_level;description
B22.11.02;varazze-2022;2022-11-25;Varazze;Savona;Liguria;44.363;8.5937;road;via Vignetta;Municipal;PC;0;0;TRUE;Human-induced;Impact;High;TRUE;Cavalcavia Vignetta;Overpass;Reinforced concrete;;Standard;Partial collapse of a municipal overpass in via Vignetta near Varazze (Savona, Liguria) on 25 November 2022, caused by the impact of a heavy goods vehicle transporting an excavator that struck the underside of the bridge deck while travelling on the A10 motorway below. The structure suffered irreparable damage and was subsequently demolished. No fatalities or injuries were reported. A provisional Bailey bridge was installed within one week to restore access to approximately 40 residents who had been cut off.
B22.12.01;monteverdi-marittimo-2022;2022-12-01;Monteverdi Marittimo;Pisa;Toscana;43.188;10.7254;road;SP329;Provincial/Regional;TC;0;0;FALSE;Human-induced;Material;Medium;TRUE;;Beam bridge;Reinforced concrete;;Standard;"Total collapse of a provincial/regional bridge on the SP329 near Monteverdi Marittimo (Pisa, Tuscany) on the night of 1 December 2022, caused by the sudden failure of a pillar. The structure connected the town centre to the hamlet of Canneto. No fatalities or injuries were reported; the collapse occurred at night with no vehicles in transit. The road remained closed for several months while a temporary Bailey bridge was installed."
B22.12.02;terme-vigliatore-2022;2022-12-03;Terme Vigliatore;Messina;Sicilia;38.1372;15.1652;waterway;Mazzarrà stream;Provincial/Regional;PC;0;0;TRUE;Natural;Hydraulic;High;TRUE;Ponte Termini;Arch bridge;Masonry;;Standard;Partial collapse of Ponte Termini near Terme Vigliatore (Sicily) on 3 December 2022 following severe hydraulic phenomena associated with intense flooding of the Mazzarà stream during an extreme rainfall event. No fatalities or injuries were reported
B22.12.03;chiusa-sclafani-2022;2022-12-16;Chiusa Sclafani;Palermo;Sicilia;37.6785;13.2721;waterway;Sosio river;Provincial/Regional;TC;0;0;FALSE;Human-induced;Material;High;TRUE;Ponte Tredici Luci;Arch bridge;Masonry;1910;Flagship;Total collapse of Ponte Tredici Luci near Chiusa Sclafani (Sicily) on 16 December 2022 caused by progressive long-term structural deterioration associated with water infiltration through the deteriorated bridge deck waterproofing system. The prolonged infiltration process led to internal damage and eventual collapse of two masonry arches. No fatalities or injuries were reported.
B22.12.04;bellante-2022;2022-12-29;Bellante;Teramo;Abruzzo;42.7723;13.8001;waterway;Salinello river;Provincial/Regional;TC;0;0;TRUE;Human-induced;Design and Construction;High;TRUE;Ponte di Collerenti;Viaduct;Reinforced concrete;1940;Flagship;Total collapse of the bridge between Bellante and Sant’Omero (Abruzzo) on 29 December 2022 associated with severe pre-existing structural deficiencies and deterioration phenomena. No fatalities or injuries were reported.
B23.01.01;molina-aterno-2023;2023-01-18;Molina Aterno;L'Aquila;Abruzzo;42.1528;13.7286;waterway;Aterno river;Municipal;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of the bridge at Molina Aterno (Abruzzo) on 18 January 2023 following severe hydraulic phenomena associated with intense flooding and scour processes affecting the Aterno river. No fatalities or injuries were reported.
B23.01.02;promano-2023;2023-01-30;Promano;Perugia;Umbria;43.359835;12.276775;road;E35;Municipal;PC;0;0;TRUE;Human-induced;Impact;High;TRUE;;Beam bridge;Reinforced concrete;1970;Standard;Partial collapse of Ponte di Promano near Città di Castello (Umbria) on 30 January 2023 following impact from an overheight heavy vehicle. No fatalities or injuries were reported.
B23.05.01;longobucco-ortiano-ii-2023;2023-05-03;Longobucco;Cosenza;Calabria;39.4675;16.6754;waterway;Trionto river;National;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;Viadotto Ortiano II;Beam bridge;Reinforced concrete;2014;Flagship;Total collapse of the Ortiano II bridge near Longobucco (Calabria) on 3 May 2023 following extreme hydraulic and scour phenomena affecting the Trionto river during severe flooding. The collapse occurred shortly after the bridge opening and did not cause fatalities or injuries.
B23.05.02;san-martino-in-argine-2023;2023-05-17;Molinella;Bologna;Emilia-Romagna;44.5781;11.5954;waterway;Idice stream;Provincial/Regional;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;Ponte della Motta;Beam bridge;Reinforced concrete;;Standard;Total collapse of a provincial bridge near San Martino in Argine (Emilia-Romagna) on 17 May 2023 following severe hydraulic phenomena associated with extreme flooding of the Idice stream during the 2023 Emilia-Romagna flood event. No fatalities or injuries were reported.
B23.05.03;prada-2023;2023-05-18;Faenza;Ravenna;Emilia-Romagna;44.3369;12.0227;waterway;Magni canal;Provincial/Regional;TC;0;0;TRUE;Natural;Hydraulic;Medium;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a provincial bridge in the Prada area near Ravenna (Emilia-Romagna) on 18 May 2023 following severe hydraulic phenomena associated with extreme flooding during the 2023 Emilia-Romagna flood event. No fatalities or injuries were reported.
B23.05.04;gambellara-2023;2023-05-18;Ravenna;Ravenna;Emilia-Romagna;44.3202;12.1592;waterway;Fosso Ghiaia canal;Municipal;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a municipal bridge in the Gambellara area of Ravenna (Emilia-Romagna) on 18 May 2023 following severe hydraulic phenomena associated with extreme flooding of the Fosso Ghiaia canal during the 2023 Emilia-Romagna flood event. No fatalities or injuries were reported.
B23.05.05;modigliana-2023;2023-05-19;Modigliana;Forlì Cesena;Emilia-Romagna;44.1707;11.8139;waterway;Marzero stream;Municipal;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a municipal bridge near Modigliana (Emilia-Romagna) on 19 May 2023 following severe hydraulic phenomena associated with extreme rainfall and flooding of the Marzeno stream during the 2023 Emilia-Romagna flood event. No fatalities or injuries were reported.
B23.05.06;monterenzio-2023;2023-05-24;Monterenzio;Bologna;Emilia-Romagna;44.2742;11.4589;waterway;Sillaro river;Municipal;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a municipal bridge near Monterenzio (Emilia-Romagna) on 24 May 2023 following severe hydraulic phenomena associated with extreme rainfall and flooding of the Sillaro river during the 2023 Emilia-Romagna flood event. No fatalities or injuries were reported.
B23.07.01;coltano-2023;2023-07-27;Coltano;Pisa;Toscana;43.664198;10.37062;road;SP58;Provincial/Regional;PC;0;0;TRUE;Human-induced;Impact;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Partial collapse of a provincial overpass near Coltano (Tuscany) on 27 July 2023 following impact from an overheight vehicle along the SP58 roadway. No fatalities or injuries were reported.
B23.09.01;riolo-terme-2023;2023-09-09;Riolo Terme;Ravenna;Emilia-Romagna;44.273694;11.718159;waterway;Senio river;Cycle-pedestrian;TC;0;0;FALSE;Human-induced;Design and Construction;High;TRUE;;Suspension;Steel;2017;Standard;Total collapse of a cycle-pedestrian suspension bridge near Riolo Terme (Emilia-Romagna) on 9 September 2023 associated with structural deficiencies related to design and construction issues. The collapse occurred without a clearly identifiable external triggering event. No fatalities or injuries were reported.
B23.10.01;terenzo-2023;2023-10-30;Terenzo;Parma;Emilia-Romagna;44.649;10.1218;waterway;Sporzana stream;Municipal;TC;0;0;TRUE;Natural;Hydraulic;Medium;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a municipal bridge near Terenzo (Emilia-Romagna) on 30 October 2023 following severe hydraulic phenomena associated with intense rainfall and flooding of the Sporzana stream. No fatalities or injuries were reported.
B23.11.01;vaiano-2023;2023-11-04;Vaiano;Prato;Toscana;43.9445;11.1252;waterway;Bisenzio river;Cycle-pedestrian;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Steel;;Standard;Total collapse of a cycle-pedestrian bridge near Vaiano (Tuscany) on 4 November 2023 following severe hydraulic phenomena associated with intense rainfall and flooding of the Bisenzio river. No fatalities or injuries were reported.
B23.11.02;lamporecchio-2023;2023-11-04;Lamporecchio;Pistoia;Toscana;43.8168;10.8969;waterway;Lamporecchio stream;Municipal;TC;2;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a municipal bridge near Lamporecchio (Tuscany) on 4 November 2023 following severe hydraulic phenomena associated with intense rainfall and flash flooding of the Lamporecchio stream. The collapse caused 2 fatalities after a vehicle was swept away during the flood event.
B24.05.01;santa-sofia-2024;2024-05-02;Santa Sofia;Forlì Cesena;Emilia-Romagna;43.912;11.8619;waterway;Bidente river;Municipal;TC;0;0;TRUE;Natural;Landslide;Medium;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a municipal bridge near Santa Sofia (Emilia-Romagna) on 2 May 2024 following landslide phenomena triggered by prolonged rainfall and slope instability affecting the Bidente river valley. No fatalities or injuries were reported.
B24.05.02;cavenago-di-brianza-2024;2024-05-15;Cavenago di Brianza;Monza e Brianza;Lombardia;45.5878;9.4349;waterway;Rio della Pissanegra;Municipal;TC;0;0;TRUE;Natural;Hydraulic;Medium;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a municipal bridge near Cavenago di Brianza (Lombardy) on 15 May 2024 following severe hydraulic phenomena associated with intense rainfall and flooding of the Rio della Pissanegra. No fatalities or injuries were reported.
B24.05.03;malo-2024;2024-05-16;Malo;Vicenza;Veneto;45.6528;11.4121;waterway;Orolo stream;Municipal;TC;0;0;TRUE;Natural;Hydraulic;Medium;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a municipal bridge near Malo (Veneto) on 16 May 2024 following severe hydraulic phenomena associated with intense rainfall and flooding of the Orolo stream. No fatalities or injuries were reported.
B24.06.01;cogne-2024;2024-06-29;Cogne;Aosta;Valle d'Aosta (Valle d'Aoste);45.6307;7.32;waterway;Grand Eyvia stream;Municipal;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a municipal bridge near Cogne (Valle d'Aosta) on 29 June 2024 following severe hydraulic phenomena associated with extreme flooding and debris flow activity affecting the Grand Eyvia stream. No fatalities or injuries were reported.
B24.09.01;mattie-2024;2024-09-05;Mattie;Torino;Piemonte;45.1264;7.137;waterway;Gerardo stream;Municipal;TC;0;0;TRUE;Natural;Hydraulic;Medium;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a municipal bridge near Mattie (Piedmont) on 5 September 2024 following severe hydraulic phenomena associated with intense rainfall and flooding of the Gerardo stream. No fatalities or injuries were reported.
B24.10.01;sasso-marconi-2024;2024-10-20;Sasso Marconi;Bologna;Emilia-Romagna;44.4449;11.1994;waterway;Olivetta stream;Municipal;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Arch bridge;Masonry;;Standard;Total collapse of a bridge near Sasso Marconi (Emilia-Romagna) on 20 October 2024 following intense hydraulic phenomena associated with flooding of the Olivetta stream. No fatalities or injuries were reported.
B24.10.02;san-pietro-e-maida-2024;2024-10-21;San Pietro e Maida;Catanzaro;Calabria;38.8751;16.3263;waterway;Cottola stream;Provincial/Regional;TC;0;0;TRUE;Natural;Hydraulic;Medium;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a provincial bridge near San Pietro a Maida (Calabria) on 21 October 2024 following severe hydraulic phenomena associated with intense rainfall and flooding of the Cottola stream. No fatalities or injuries were reported.
B24.10.03;carcare-2024;2024-10-27;Carcare;Savona;Liguria;44.3584;8.2901;waterway;Bormida di Pallare stream;Cycle-pedestrian;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a cycle-pedestrian bridge near Carcare (Liguria) on 27 October 2024 following severe hydraulic phenomena associated with flooding of the Bormida di Pallare river. No fatalities or injuries were reported.
B25.04.01;mongrado-2025;2025-04-17;Mongrado;Biella;Piemonte;45.5126;8.0249;waterway;Elvo stream;Municipal;TC;0;0;TRUE;Natural;Hydraulic;High;TRUE;Ponte Gilino;Beam bridge;Reinforced concrete;1970;Standard;Total collapse of Ponte Gilino, a municipal bridge near Mongrado (Piedmont), on 17 April 2025 following severe hydraulic phenomena associated with intense rainfall and flooding of the Elvo stream. No fatalities or injuries were reported.
B25.04.02;valdagno-2025;2025-04-18;Valdagno;Vicenza;Veneto;45.6321;11.308;waterway;Agno stream;Municipal;TC;2;0;TRUE;Natural;Hydraulic;High;TRUE;Ponte dei Nori;Arch bridge;Masonry;1905;Flagship;Total collapse of a municipal bridge near Valdagno (Vicenza, Veneto) triggered by hydraulic phenomena. The event caused 2 fatalities.
B25.07.01;san-martino-in-passiria-2025;2025-07-24;San Martino in Passiria;Bolzano;Trentino-Alto Adige (Trentino-Südtirol);46.7697;11.2134;waterway;Valclava stream;Municipal;TC;0;0;TRUE;Natural;Hydraulic;Medium;TRUE;;Beam bridge;Reinforced concrete;;Standard;Total collapse of a municipal bridge near San Martino in Passiria (Sud Tirol) on 24 July 2025, following severe hydraulic phenomena associated with intense rainfall and flooding of the Agno stream
B26.04.01;montenero-di-bisaccia-2026;2026-04-02;Montenero di Bisaccia;Campobasso;Molise;42.0589065018491;14.7961973412529;waterway;Trigno;National;TC;1;0;TRUE;Natural;Hydraulic;High;TRUE;Ponte sul Trigno;Beam bridge;Reinforced concrete;1970;Flagship;Total collapse of the SS16 bridge over the Trigno river near Montenero di Bisaccia (Molise) on 2 April 2026 following severe hydraulic phenomena associated with extreme flooding and scour processes affecting the riverbed during a major storm event. One person was reported missing following the collapse.
