"event_id","event_slug","date","municipality","province","province_code","province_key","province_raw","province_validation_status","region","latitude","longitude","bridge_crossing_type","bridge_crossing_name","destination_use","collapse_severity","victims","injuries","triggered","cause_category","specific_cause","failure_trigger","failure_process","component_involved","failure_cause_evidence","hydraulic_intelligence","source_confidence","exact_location","bridge_name","structural_type","material_type","construction_year","construction_year_numeric","construction_year_raw","curation_level","description"
"IT17.06.01","strambino-2017","2017-06-15","Strambino","Torino","201","torino","Torino","validated","Piemonte","45.4052","7.9041","waterway","Chiusella stream","Municipal","TC","0","0","true","Natural","Hydraulic","Flood","Scour","Multiple components","Documented","{""trigger"":""flood"",""failure_process"":""scour"",""component_involved"":""multiple_components"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","High","true","Ponte di Cerone","Arch bridge","Masonry","1880","1880","1880","Standard","Total collapse of a municipal bridge over the Chiusella stream near Strambino (Torino, Piemonte) on 15 June 2017, caused by hydraulic forces during a flood event. The Chiusella and its confluence with the Dora Baltea near Strambino is a recurrently flood-prone area with a documented history of bridge and infrastructure damage. No fatalities or injuries were reported. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P181 (accuratezza diagnosi dec=1): processo = erosione verticale (scour); componenti danneggiate = pile, impalcato; evidenza di sormonto = no."
"IT17.09.01","quercianella-2017","2017-09-09","Quercianella","Livorno","49","livorno","Livorno","name_valid_coordinates_unresolved","Toscana","43.4489","10.379","waterway","Chioma river","Municipal","TC","0","0","true","Natural","Hydraulic","Flood","Overtopping / hydrodynamic action","Entire structure","Probable","{""trigger"":""flood"",""failure_process"":""overtopping_or_hydrodynamic_action"",""component_involved"":""entire_structure"",""evidence_level"":""probable"",""taxonomy_version"":""hydraulic-v2""}","High","true","Ponte foce del Chioma","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of the municipal bridge at the mouth of the Chioma stream near Quercianella (Livorno, Tuscany) on 10 September 2017, triggered by the catastrophic flash flood that struck the Livorno area — causing 8 deaths and destroying multiple bridges and infrastructure after 250 mm of rain fell in approximately 2 hours. The Chioma stream, normally reduced to a rivulet in summer, overflowed dramatically and destroyed the bridge connecting the road to the Chioma Beach residence and marina, isolating residents. A rescue operation was mounted by the Vigili del fuoco and Protezione Civile. The bridge was rebuilt by the Comune di Rosignano Marittimo within approximately 7 months and reopened in June 2018. Rapporto IRPI-CNR (Polaris): la furia delle acque del Chioma fece letteralmente saltare/sradico' il ponte alla foce durante la flash flood; il ponte ricostruito e' issabile proprio per garantire il deflusso in piena (Regione Toscana)."
"IT17.09.02","limoncino-2017","2017-09-10","Limoncino","Livorno","49","livorno","Livorno","validated","Toscana","43.5273","10.3749","waterway","Rio maggiore","Municipal","TC","0","0","true","Natural","Hydraulic","Flood","Bank erosion / embankment failure","Multiple components","Probable","{""trigger"":""flood"",""failure_process"":""bank_erosion_or_embankment_failure"",""component_involved"":""multiple_components"",""evidence_level"":""probable"",""taxonomy_version"":""hydraulic-v2""}","High","true","Ponte Rio Maggiore Limoncino","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of a municipal bridge over the Rio Maggiore in the Limoncino locality of Livorno (Tuscany) on 10 September 2017, triggered by the catastrophic flash flood that struck the Livorno area. The Rio Maggiore, partially culverted through the city, overflowed catastrophically and destroyed the bridge on the road connecting Limoncino to Valle Benedetta, isolating hillside residential areas. The Regione Toscana, in collaboration with RFI (Rete Ferroviaria Italiana), rebuilt the bridge in approximately two weeks using railway bridge technology, reopening it on 26 September 2017 — one of the fastest bridge reconstructions ever recorded in Italy after a flood. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P120 (accuratezza diagnosi dec=0.5): processo = erosione laterale di sponda; componenti danneggiate = spalle, rilevato di accesso, impalcato; evidenza di sormonto = no."
"IT17.12.01","laino-castello-2017","2017-12-07","Laino Castello","Cosenza","78","cosenza","Cosenza","validated","Calabria","39.911542","15.924839","waterway","Lao river","Municipal","TC","0","0","false","Human-induced","Material","No identifiable external trigger","Other documented mode","Deck / superstructure","Probable","","High","true","Ponte Stefano Gioia","Beam bridge","Timber","2000","2000","2000","Standard","Total collapse of the Ponte Stefano Gioia over the Lao river near Laino Castello (Cosenza, Calabria) on 7 December 2017 at approximately 14:45. The bridge, a 70-metre glued laminated timber (glulam) structure built in 2000 by the Consorzio di Bonifica del Pollino and considered innovative at the time of its inauguration, had been closed to traffic since October 2017 due to detected structural deterioration. The collapse was attributed to complete lack of maintenance since construction, with fungal growth and wood rot having weakened the primary structural elements. The bridge connected the Campicello fraction of Laino Castello with the Nuppolara contrada of Papasidero near the Grotta del Romito, and was named after a rafting guide from Laino Borgo who died in Chile in 2010. No fatalities or injuries were reported as the structure was already closed."
"IT18.01.01","montirone-2018","2018-01-02","Montirone","Brescia","17","brescia","Brescia","validated","Lombardia","45.454811","10.214142","road","A21","Provincial/Regional","PC","0","0","true","Human-induced","Fire and Explosion","Fire / explosion","Other documented mode","Deck / superstructure","Documented","","High","true","Cavalcavia SP 24 Montirone-Poncarale","Beam bridge","Reinforced concrete","","","","Standard","Partial collapse (severe structural damage requiring full demolition and rebuilding) of the SP 24 overpass connecting Montirone and Poncarale over the A21 motorway near Brescia (Lombardy) on 2 January 2018, caused by a catastrophic fire ignited when a fuel tanker exploded following a chain-collision on the A21 below the bridge. Temperatures reaching 600°C severely damaged the RC beams of the entire bridge span. Six people died in the road accident itself. Structural surveys revealed concrete cores were irreparably compromised; the overpass was demolished in April 2018 and fully rebuilt by Autovia Padana, reopening in September 2019 after over 20 months of closure."
"IT18.02.01","forli-2018","2018-02-02","Forli","Cesena","40","forli-cesena","Cesena","name_mismatch_coordinates_resolved","Emilia-Romagna","44.2128","12.0276","waterway","Montone river","Cycle-pedestrian","TC","0","0","true","Natural","Hydraulic","Flood","Overtopping / hydrodynamic action","Multiple components","Documented","{""trigger"":""flood"",""failure_process"":""overtopping_or_hydrodynamic_action"",""component_involved"":""multiple_components"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","Medium","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of a cycle-pedestrian bridge over the Montone river in Forlì (Emilia-Romagna) on 2 February 2018, caused by hydraulic forces during a flood event. The Montone river, which runs through the Forlì urban park area, has a history of flooding events that have caused repeated infrastructure damage. No fatalities or injuries were reported. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P117 (accuratezza diagnosi dec=1): processo = carico idraulico sulla struttura; componenti danneggiate = pile, impalcato; evidenza di sormonto = si."
"IT18.02.02","salemi-2018","2018-02-08","Salemi","Trapani","81","trapani","Trapani","validated","Sicilia","37.8067121849219","12.8577849009686","waterway","Mazaro dry riverbed","Municipal","TC","0","0","true","Natural","Hydraulic","Flood","Scour","Deck / superstructure","Probable","{""trigger"":""flood"",""failure_process"":""scour"",""component_involved"":""deck_or_superstructure"",""evidence_level"":""probable"",""taxonomy_version"":""hydraulic-v2""}","High","true","","Arch bridge","Masonry","","","","Standard","Total collapse of a municipal bridge over the Mazaro dry riverbed near Salemi (Trapani, Sicily) on 8 February 2018, triggered by exceptional rainfall that caused the normally dry Mazaro riverbed to fill rapidly. Winter storms in western Sicily in February 2018 caused widespread hydraulic damage. No fatalities or injuries were reported. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P093 (accuratezza diagnosi dec=0.5): processo = erosione verticale (scour) + carico idraulico sulla struttura; componenti danneggiate = impalcato; evidenza di sormonto = no. Nota: discrepanza di coordinate tra i due database, abbinamento per data con candidato unico."
"IT18.08.01","morandi-genoa-2018","2018-08-14","Genova","Genova","210","genova","Genova","validated","Liguria","44.426","8.8885","urban area","Municipality of Genova","Motorway","TC","43","11","false","Human-induced","Material","No identifiable external trigger","","Cable / hanger / pylon","Needs review","","High","true","Ponte Morandi","Cable-stayed","Prestressed concrete","1967","1967","1967","Flagship","Total collapse of the Polcevera Viaduct (Morandi Bridge) in Genoa on 14 August 2018, involving multiple spans and causing 43 fatalities and 11 injuries. The collapse occurred without a clearly identifiable external trigger and is generally associated with structural deterioration and maintenance-related deficiencies."
"IT18.08.02","bologna-a14-fire-2018","2018-08-06","Bologna","Bologna","237","bologna","Bologna","validated","Emilia-Romagna","44.535","11.347","road","Via Emilia","Motorway","TC","0","0","true","Human-induced","Fire and Explosion","Fire / explosion","Other documented mode","Deck / superstructure","Documented","","High","true","","Beam bridge","Prestressed concrete","1990","1990","1990","Flagship","Total collapse of an overpass along the A14 motorway interchange in Bologna on 6 August 2018 following a tanker truck explosion and intense fire. The collapse caused severe disruption to the motorway network. Casualties associated with the explosion event are not directly attributed to the structural collapse in the present database."
"IT18.10.01","uta-2018","2018-10-10","Uta","Cagliari","292","cagliari","Cagliari","validated","Sardegna","39.2764","8.9523","waterway","Rio Coccodi","Municipal","TC","0","0","true","Natural","Hydraulic","Flood","Scour","Multiple components","Documented","{""trigger"":""flood"",""failure_process"":""scour"",""component_involved"":""multiple_components"",""evidence_level"":""documented"",""taxonomy_version"":""hydraulic-v2""}","Medium","true","","Beam bridge","Reinforced concrete","","","","Standard","Total collapse of a municipal bridge over the Rio Coccodi near Uta (Cagliari, Sardinia) on 10 October 2018, triggered by the extreme flood that struck the Cagliari hinterland following 250 mm of rainfall in 24 hours. The same event caused the collapse of the SS195 bridge at Capoterra and forced the evacuation of 49 residents from Uta. No fatalities directly attributed to this collapse. Database ponti fluviali danneggiati di D'Angelo, Ballio & Ravazzani (2025), IJDRR 'Geomorphologic risk factors for river bridges', suppl. S3, record P174 (accuratezza diagnosi dec=1): processo = erosione verticale (scour); componenti danneggiate = pile, impalcato; evidenza di sormonto = no."
